JPMorgan Chase Bank,Citibank,Bank of America,Goldman Sachs Bank USA,HSBC Bank USA,Wachovia Bank,Morgan Stanley Bank,Merrill Lynch Bank USA,Keybank National Association,PNC Bank,National City Bank,The Bank of New York Mellon,Wells Fargo Bank,SunTrust Bank,The Northern Trust Company,State Street Bank and Trust Company,Deutsche Bank Trust Company Americas,Regions Bank,U.S. Bank National Association,Commerce Bank,MERCANTIL COMMERCEBANK,Associated Bank,Comerica Bank,Signature Bank,RBS Citizens,Bank of Tokyo-Mitsubishi UFJ Trust Company
-0.25636389545303373,-0.12187966492740265,-0.07194282885330172,-0.30566783007225184,-0.2617798667538249,-0.02852772052425312,-0.02354078375149571,-0.013459134198713918,-0.0029977688949460735,-0.001485185483329876,-6.604311284632569E-4,-6.524146215007853E-4,-1.9391363145138119E-4,-2.8830200050322663E-4,-3.324143996544793E-4,-6.68701729842347E-5,-7.863170516009266E-5,-4.9150442857137655E-5,-2.6999130468774446E-5,-7.86485549671978E-5,-1.2078368599410805E-4,-2.9440813365422258E-5,-5.766125196315919E-6,-2.4423869656176045E-5,-0.0,-0.0
