JPMorgan Chase Bank,Citibank,Bank of America,Goldman Sachs Bank USA,HSBC Bank USA,Wachovia Bank,Morgan Stanley Bank,Merrill Lynch Bank USA,Keybank National Association,PNC Bank,National City Bank,The Bank of New York Mellon,Wells Fargo Bank,SunTrust Bank,The Northern Trust Company,State Street Bank and Trust Company,Deutsche Bank Trust Company Americas,Regions Bank,U.S. Bank National Association,Commerce Bank,MERCANTIL COMMERCEBANK,Associated Bank,Comerica Bank,Signature Bank,RBS Citizens,Bank of Tokyo-Mitsubishi UFJ Trust Company
0.0,8.644438371055372,71.66548951147223,-8.980426961389638,10.808069,27.45188506296796,-5.93387422717844,-0.6410870233024148,7.68949356657395,7.830040688890096,11.859976591579949,10.524008012557799,32.7764885319014,12.356795051434435,4.385245,13.422034,7.872,9.640018,14.558168,1.368254,0.538101,1.576864,5.660522,0.760308,8.467539,0.695894JPMorgan Chase Bank,Citibank,Bank of America,Goldman Sachs Bank USA,HSBC Bank USA,Wachovia Bank,Morgan Stanley Bank,Merrill Lynch Bank USA,Keybank National Association,PNC Bank,National City Bank,The Bank of New York Mellon,Wells Fargo Bank,SunTrust Bank,The Northern Trust Company,State Street Bank and Trust Company,Deutsche Bank Trust Company Americas,Regions Bank,U.S. Bank National Association,Commerce Bank,MERCANTIL COMMERCEBANK,Associated Bank,Comerica Bank,Signature Bank,RBS Citizens,Bank of Tokyo-Mitsubishi UFJ Trust Company
0.0,-25.17180652667186,-27.312341854017617,-14.015749115497421,-1.9994836422187205,12.281336410889054,-5.93387422717844,-1.9202905967210515,4.2104948633863,-2.8354202573612115,6.75149413438226,-1.9718716307255573,7.108758512136017,6.01766231121237,3.7992373550960834,3.5962918592046904,7.872,3.535198002736913,2.0408351761014956,0.3730618728875583,-0.0711814542190986,-0.16282468052786592,2.306269514587835,-0.42733490558761655,0.03949604742056856,0.6393174910765064JPMorgan Chase Bank,Citibank,Bank of America,Goldman Sachs Bank USA,HSBC Bank USA,Wachovia Bank,Morgan Stanley Bank,Merrill Lynch Bank USA,Keybank National Association,PNC Bank,National City Bank,The Bank of New York Mellon,Wells Fargo Bank,SunTrust Bank,The Northern Trust Company,State Street Bank and Trust Company,Deutsche Bank Trust Company Americas,Regions Bank,U.S. Bank National Association,Commerce Bank,MERCANTIL COMMERCEBANK,Associated Bank,Comerica Bank,Signature Bank,RBS Citizens,Bank of Tokyo-Mitsubishi UFJ Trust Company
0.0,-25.17180652667186,-27.312341854017617,-14.015749115497421,-1.9994836422187205,12.281336410889054,-5.93387422717844,-1.9202905967210515,4.2104948633863,-2.8354202573612115,6.75149413438226,-1.9718716307255573,7.108758512136017,6.01766231121237,3.7992373550960834,3.5962918592046904,7.872,3.535198002736913,2.0408351761014956,0.3730618728875583,-0.0711814542190986,-0.16282468052786592,2.306269514587835,-0.42733490558761655,0.03949604742056856,0.6393174910765064
