JPMorgan Chase Bank,Citibank,Bank of America,Goldman Sachs Bank USA,HSBC Bank USA,Wachovia Bank,Morgan Stanley Bank,Merrill Lynch Bank USA,Keybank National Association,PNC Bank,National City Bank,The Bank of New York Mellon,Wells Fargo Bank,SunTrust Bank,The Northern Trust Company,State Street Bank and Trust Company,Deutsche Bank Trust Company Americas,Regions Bank,U.S. Bank National Association,Commerce Bank,MERCANTIL COMMERCEBANK,Associated Bank,Comerica Bank,Signature Bank,RBS Citizens,Bank of Tokyo-Mitsubishi UFJ Trust Company
-1.0,-0.8782078931054373,-0.19025691881024076,-1.6808511722054313,-0.0,-0.16072380497820304,-2.0230817633066276,-1.1566704505148442,-0.039406350682503644,-0.06087504774878694,-0.015424363182946044,-0.05597344702567286,-0.008875460178367156,-0.016549959013525628,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0JPMorgan Chase Bank,Citibank,Bank of America,Goldman Sachs Bank USA,HSBC Bank USA,Wachovia Bank,Morgan Stanley Bank,Merrill Lynch Bank USA,Keybank National Association,PNC Bank,National City Bank,The Bank of New York Mellon,Wells Fargo Bank,SunTrust Bank,The Northern Trust Company,State Street Bank and Trust Company,Deutsche Bank Trust Company Americas,Regions Bank,U.S. Bank National Association,Commerce Bank,MERCANTIL COMMERCEBANK,Associated Bank,Comerica Bank,Signature Bank,RBS Citizens,Bank of Tokyo-Mitsubishi UFJ Trust Company
-1.0,-1.3546473720595666,-1.308600136525125,-2.062604178582064,-1.1849991559286603,-0.6245273040787229,-2.0230817633066276,-1.4692854198762768,-0.4740128733790101,-1.3400766381182014,-0.4395135112201366,-1.1768812011773913,-0.7850390531558507,-0.5210675404123037,-0.13363167734161185,-0.7320605908758173,-0.0,-0.6332789002326642,-0.8598151102459117,-0.7273445771855531,-1.1322827019817816,-1.1032585438743392,-0.5925694636311218,-1.5620549903297303,-0.9953355930902038,-0.08130046950181158JPMorgan Chase Bank,Citibank,Bank of America,Goldman Sachs Bank USA,HSBC Bank USA,Wachovia Bank,Morgan Stanley Bank,Merrill Lynch Bank USA,Keybank National Association,PNC Bank,National City Bank,The Bank of New York Mellon,Wells Fargo Bank,SunTrust Bank,The Northern Trust Company,State Street Bank and Trust Company,Deutsche Bank Trust Company Americas,Regions Bank,U.S. Bank National Association,Commerce Bank,MERCANTIL COMMERCEBANK,Associated Bank,Comerica Bank,Signature Bank,RBS Citizens,Bank of Tokyo-Mitsubishi UFJ Trust Company
-1.0,-1.3546473720595666,-1.308600136525125,-2.062604178582064,-1.1849991559286603,-0.6245273040787229,-2.0230817633066276,-1.4692854198762768,-0.4740128733790101,-1.3400766381182014,-0.4395135112201366,-1.1768812011773913,-0.7850390531558507,-0.5210675404123037,-0.13363167734161185,-0.7320605908758173,-0.0,-0.6332789002326642,-0.8598151102459117,-0.7273445771855531,-1.1322827019817816,-1.1032585438743392,-0.5925694636311218,-1.5620549903297303,-0.9953355930902038,-0.08130046950181158
